Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
omega_196988	-102.186302	-102.557549	7.909754	-7.538506	0.000000	0.000000	C=CCn1c(=O)c2c3c(sc2nc1SCC(=O)N4CCCCCC4)CCCCC3
omega_47502	-102.182152	-103.558838	6.489714	-5.113033	0.000000	0.000000	c1ccc(cc1)c2ccc(cc2)C3C4=C(CCCC4=O)OC5=C3C(=O)CCC5
omega_8416	-102.173813	-102.532219	3.898938	-3.540540	0.000000	0.000000	CN(C)c1ccc(cc1)C=CC(=O)c2c3ccccc3ccc2OC
omega_182847	-102.172226	-103.179230	3.324946	-2.317952	0.000000	0.000000	Cc1ccccc1N2CCN(CC2)C(=O)c3ccccc3Br
omega_93485	-102.163712	-104.010803	6.477278	-4.630192	0.000000	0.000000	c1ccc2c(c1)c(cc(n2)c3ccc(cc3)Cl)C(=O)N4CCN(CC4)c5ccc(cc5)Cl
omega_180260	-102.162308	-106.282242	6.197254	-2.077322	0.000000	0.000000	CCOc1ccc2cc(ccc2c1)S(=O)(=O)N3CCN(CC3)c4ccccc4F
omega_159801	-102.162117	-103.800423	8.672418	-7.034108	0.000000	0.000000	Cn1c2c(c(=O)n(c1=O)C)n(c(n2)SCc3ccccc3F)Cc4ccc(c(c4)Cl)Cl
omega_180349	-102.160728	-104.779633	3.867667	-1.248760	0.000000	0.000000	Cc1ccc(c(c1)S(=O)(=O)N2CCN(CC2)c3cccc(c3C)C)C
omega_102139	-102.156807	-103.371712	8.210989	-6.996097	0.000000	0.000000	CCOc1ccccc1N2CCN(CC2)C(=O)c3cc(nc4c3cccc4)c5ccc(c(c5)C)C
omega_5013	-102.154137	-103.735725	8.139775	-6.558188	0.000000	0.000000	c1ccc2c(c1)cccc2OS(=O)(=O)c3cccc4c3nccc4
omega_87026	-102.150398	-111.316170	10.712797	-1.547031	0.000000	0.000000	Cc1cccc2c1nc(cc2C(=O)Nc3ccc(cc3)OC)c4ccc(cc4)OC
omega_87625	-102.145218	-99.463684	6.628837	-9.310369	0.000000	0.000000	c1ccc(cc1)n2cc(c(n2)c3ccc(cc3)Cl)C(=O)N4CCc5ccccc5C4
omega_102416	-102.145111	-101.311928	5.001026	-5.834210	0.000000	0.000000	CCOc1ccccc1C=C2CCC(=Cc3ccccc3OCC)C2=O
omega_89652	-102.144196	-98.157516	4.422595	-6.162001	-2.247274	0.000000	c1ccc2c(c1)ccc(c2O)C(=O)OCc3ccc(cc3)Cl
omega_160557	-102.136780	-103.367538	8.122623	-6.891875	0.000000	0.000000	COc1ccccc1C=C2C(=O)N(C(=O)S2)Cc3ccc(cc3)F
omega_97216	-102.136185	-103.754036	5.485013	-3.867157	0.000000	0.000000	c1ccc(c(c1)COc2ccccc2C=C3C(=O)OC(=N3)c4cccc(c4)F)F
omega_40536	-102.135109	-99.128716	8.982075	-10.474599	-1.513879	0.000000	CCCCn1c2ccccc2c(c(c1=O)C(=O)NCc3ccccc3Cl)O
omega_168802	-102.130692	-103.175652	12.572093	-11.234871	-0.292265	0.000000	c1ccc(cc1)NC(=O)CSc2nc3c(c4c(s3)CCCC4)c(=O)n2c5ccc(cc5)F
omega_167839	-102.121078	-100.457909	9.974690	-11.637874	0.000000	0.000000	Cn1c(nnc1SCC(=O)N2CCCc3c2cccc3)Cc4cccs4
omega_181507	-102.114227	-110.515671	9.407386	-1.005939	0.000000	0.000000	c1cc(oc1)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc(cc3)C4CCCCC4
omega_99418	-102.113251	-108.688972	10.153232	-3.577508	0.000000	0.000000	CCOc1ccccc1N2CCN(CC2)S(=O)(=O)c3ccccc3[N+](=O)[O-]
omega_81967	-102.110001	-98.533157	7.758192	-11.335036	0.000000	0.000000	CC(=O)c1c(cn(n1)c2cccc(c2)Br)C(=O)c3ccc(cc3)Br
omega_91241	-102.107979	-104.008438	4.141426	-2.240965	0.000000	0.000000	Cc1cc(c(c(c1)C)S(=O)(=O)N2CCN(CC2)c3ccc(cc3)F)C
omega_110015	-102.107277	-106.971825	5.391368	-0.526822	0.000000	0.000000	C1CCC(C1)NC(=O)C(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
omega_69568	-102.104767	-101.778648	5.478330	-5.804445	0.000000	0.000000	COc1ccc(c(c1)OC)C(=O)C=Cc2ccccc2C(F)(F)F
omega_174623	-102.100487	-100.734344	5.095842	-6.461980	0.000000	0.000000	CC(C)c1ccc(cc1)NC(=O)Cc2cccc3c2cccc3
omega_126293	-102.098854	-107.178551	7.544773	-2.465071	0.000000	0.000000	COc1cc(ccc1OCc2cccc(c2)F)C=C3C(=O)c4ccccc4C3=O
omega_180248	-102.093979	-103.883377	4.150821	-2.361423	0.000000	0.000000	Cc1ccc(c(c1)C)N2CCN(CC2)S(=O)(=O)c3ccc(c4c3cccc4)Br
omega_13197	-102.083618	-101.249199	11.067961	-11.902373	0.000000	0.000000	COc1ccc(cc1)C(=O)CSc2c3c4c(sc3ncn2)CCCC4
omega_108056	-102.081070	-102.324112	6.288090	-6.045053	0.000000	0.000000	Cc1ccc(s1)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5ccc(cc5)F
omega_89007	-102.080666	-103.537766	3.653846	-2.196747	0.000000	0.000000	c1ccc(cc1)c2ccccc2C(=O)OCC(=O)c3ccc4ccccc4c3
omega_150258	-102.074379	-99.708656	4.369862	-6.735595	0.000000	0.000000	c1ccc2cc(ccc2c1)NC(=O)Cc3ccc(cc3)F
omega_88223	-102.065681	-105.008430	5.841016	-2.898286	0.000000	0.000000	Cc1cccc2c1nc(cc2C(=O)OCC(=O)c3ccccc3)c4ccc(cc4)C(C)C
omega_188139	-102.057983	-98.232224	5.541579	-9.367345	0.000000	0.000000	Cn1c2ccccc2nc1COC(=O)c3c(c4ccccc4s3)Cl
omega_55024	-102.052582	-99.118240	5.510010	-8.444350	0.000000	0.000000	COc1ccc(cc1)N(Cc2ccc(cc2)Br)C(=O)c3ccc(cc3)Cl
omega_88540	-102.043617	-107.773979	7.206630	-1.476265	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3ccc(c(c3n2)C)Cl)C(=O)OCC(=O)c4ccc(cc4)OC
omega_86968	-102.043488	-105.002357	5.272036	-2.313159	0.000000	0.000000	Cc1cccc2c1nc(cc2C(=O)OCC(=O)c3ccccc3)c4ccc(cc4)Br
omega_70375	-102.041916	-95.164017	11.680461	-17.539335	-1.019023	0.000000	c1cc(n(c1)c2ccc(cc2)C(=O)O)C=NNC(=O)c3cc4cc(ccc4o3)Br
omega_134330	-102.037994	-101.470383	6.491475	-7.059089	0.000000	0.000000	c1ccc2c(c1)cccc2CC(=O)NCCC3=CCCCC3
omega_15063	-102.035721	-105.762207	6.637789	-2.911304	0.000000	0.000000	Cc1c(c2c(s1)nc(n(c2=O)c3ccccc3)SCC(=O)c4ccc5c(c4)OCCO5)c6ccc(cc6)Cl
omega_179065	-102.035446	-103.355469	6.495401	-5.175389	0.000000	0.000000	c1cc(ccc1C(=O)c2ccc(cc2)Cl)OS(=O)(=O)N3CCCCC3
omega_85138	-102.035080	-104.803619	9.830343	-7.061812	0.000000	0.000000	c1cc(ccc1C2CCCCC2)OC(=O)c3ccc(cc3[N+](=O)[O-])[N+](=O)[O-]
omega_187324	-102.029312	-103.019760	9.334426	-8.343976	0.000000	0.000000	Cc1ccccc1C(=O)OCC#CCSc2nnc(o2)c3ccccc3
omega_88238	-102.026970	-104.943161	6.649893	-3.733699	0.000000	0.000000	CC(C)(C)c1ccc(cc1)OC(=O)c2cc(nc3c2cccc3)c4ccccc4
omega_173703	-102.020401	-98.612946	6.649896	-10.057357	0.000000	0.000000	C=CCSc1nnc(n1N)CN2c3ccccc3Sc4c2cccc4
omega_159991	-102.008583	-104.148277	8.862057	-6.722362	0.000000	0.000000	c1ccc2c(c1)nc3n2c(=O)c(=Cc4cccc(c4)OCc5ccc(cc5)Cl)s3
omega_23578	-102.007652	-106.641838	6.660827	-2.026644	0.000000	0.000000	c1ccc(cc1)c2c(nc3cc4ccccc4cc3n2)c5ccc(cc5)C(=O)c6ccc(cc6)F
omega_16281	-102.001793	-107.746613	10.390702	-4.645881	0.000000	0.000000	c1ccc2c(c1)ccc3c2c(co3)CC(=O)Nc4nc5ccccc5s4
omega_100267	-101.997917	-110.450180	13.176357	-4.697882	-0.026205	0.000000	Cc1cccc(c1)c2cc(c3ccccc3n2)C(=O)Nc4c(c5c(s4)CCCCCC5)C(=O)N
omega_141593	-101.992813	-94.903458	9.355864	-12.716570	-3.728651	0.000000	CCn1c(nnc1SCc2ccccc2Br)c3ccc(cc3)N
omega_88199	-101.990623	-106.772705	5.566115	-0.784036	0.000000	0.000000	CCc1ccc(cc1)c2cc(c3cccc(c3n2)C)C(=O)OCC(=O)c4ccccc4
omega_181256	-101.990242	-105.118813	5.369581	-2.241010	0.000000	0.000000	CC(C)(C)c1ccc(c(c1)S(=O)(=O)N2CCN(CC2)c3cc(ccc3Cl)Cl)OC
omega_162769	-101.986298	-98.770233	10.788923	-14.004991	0.000000	0.000000	c1ccc2c(c1)ccc(n2)C(=O)NCCOc3ccc(cc3)Cl
omega_64886	-101.981606	-102.222343	9.651872	-9.411127	0.000000	0.000000	Cc1cc2nnc(n2c3c1cccc3)SCC(=O)c4ccc(cc4)OC
omega_49563	-101.980759	-99.221512	8.418066	-11.177315	0.000000	0.000000	Cc1cccc(c1C)NC(=O)CSc2c(c(cc(n2)c3ccccc3)c4ccccc4)C#N
omega_188974	-101.971680	-111.389481	12.685424	-3.267614	0.000000	0.000000	c1ccc(cc1)S(=O)(=O)N(CC(=O)Nc2ccc(cc2)Br)c3ccc4c(c3)OCCO4
omega_82719	-101.961212	-104.547729	12.896254	-10.255812	-0.053923	0.000000	Cc1cc(c2c(c(sc2n1)C(=O)C34CC5CC(C3)CC(C5)C4)N)c6cccnc6
omega_59746	-101.960167	-103.473518	3.324946	-1.811594	0.000000	0.000000	c1ccc(cc1)c2ccc(cc2)C(=O)N3CCCc4c3cccc4
omega_50497	-101.956993	-105.371986	5.266660	-1.851656	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3cccc(c3n2)Cl)C(=O)OCC(=O)c4ccccc4
omega_11069	-101.955887	-107.635941	7.929594	-2.249532	0.000000	0.000000	COc1cc(ccc1OCc2ccccc2Cl)C=C3C(=O)c4ccccc4C3=O
omega_184720	-101.948586	-102.923355	9.827332	-8.852562	0.000000	0.000000	c1ccc(c(c1)c2nn3c(nnc3s2)Cc4ccc(cc4)F)C(F)(F)F
omega_107362	-101.945694	-105.937637	8.317644	-4.325701	0.000000	0.000000	c1ccc2c(c1)CCc3ccccc3N2C(=O)CN4C(=O)c5ccccc5C4=O
omega_183852	-101.941742	-100.086800	6.563796	-7.311818	-1.106918	0.000000	Cc1ccccc1C=CC(=O)c2cc(cc(c(=O)c2O)Br)Br
omega_5277	-101.940269	-93.488083	8.277378	-9.147772	-7.581799	0.000000	c1ccc(c(c1)C(=O)c2ccc3c4c2cccc4CC3)C(=O)O
omega_145979	-101.940155	-102.444321	11.544440	-11.040271	0.000000	0.000000	CC1(Cc2c(sc3c2c(=O)n(c(n3)SCCNc4ccccc4)c5ccccc5)CO1)C
omega_8427	-101.938507	-105.167480	5.318355	-2.089128	-0.000249	0.000000	c1ccc(cc1)COC(=O)c2c(c3c(cc(nc3s2)c4ccccc4)c5ccc(cc5)Br)N
omega_163553	-101.933754	-101.245384	7.682137	-8.370502	0.000000	0.000000	c1ccc(cc1)N2CCN(CC2)C(=O)c3ccc4ccccc4n3
omega_62514	-101.932716	-105.928032	4.827848	-0.832535	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)Oc4ccc(cc4)C#N
omega_161679	-101.926651	-103.217506	10.068399	-8.777546	0.000000	0.000000	CCN1C(=O)C(=Cc2ccc(c(c2)OC)OCC)SC1=Nc3ccc(cc3)OCC
omega_89541	-101.923645	-105.576523	9.974468	-6.321594	0.000000	0.000000	c1ccc2cc(ccc2c1)C(=O)Cn3cnc4ccccc4c3=O
omega_108058	-101.923172	-104.090668	6.902901	-4.735406	0.000000	0.000000	Cc1ccc(o1)c2cc(c3ccccc3n2)C(=O)N4CCN(CC4)c5ccc(cc5)F
omega_63253	-101.922318	-101.344086	8.643422	-9.221649	0.000000	0.000000	CCc1cccc2c1nc(nc2SCC(=O)Nc3ccccc3C(F)(F)F)c4ccccc4
omega_63625	-101.920570	-101.656700	7.593285	-7.857158	0.000000	0.000000	c1cc(ccc1NC(=O)Cn2c3c(c(n2)C(F)(F)F)CCCC3)OC(F)(F)F
omega_195090	-101.918762	-108.567749	11.315339	-4.666353	0.000000	0.000000	COc1ccc(cc1)S(=O)(=O)N(c2ccc3c(c2)c4c(o3)CCCC4)C(=O)c5ccc(cc5)Cl
omega_172551	-101.916054	-104.296089	6.461367	-4.081319	0.000000	0.000000	c1ccc(cc1)c2ccc(cc2)C(=O)COc3c(c(c4c(n3)-c5ccccc5CC4)c6cccs6)C#N
omega_164306	-101.915680	-104.070587	4.353257	-2.198352	0.000000	0.000000	c1ccc(cc1)N2CCN(CC2)S(=O)(=O)c3ccc4c(c3)c5c(c(=O)[nH]4)CCCC5
omega_38801	-101.914543	-106.860603	5.268533	-0.322469	0.000000	0.000000	CC(C)c1cc(c(c(c1)C(C)C)S(=O)(=O)N2CCN(CC2)c3ccccc3OC)C(C)C
omega_172336	-101.913551	-109.241928	9.403234	-2.071063	-0.003788	0.000000	COc1ccc(cc1)c2cc(c3c(c(oc3n2)C(=O)c4ccc(cc4)c5ccccc5)N)c6cccnc6
omega_66497	-101.909767	-98.431038	11.091728	-9.957908	-4.612555	0.000000	Cn1c(=O)cc(n(c1=O)C)Oc2ccccc2N=Cc3cc(ccc3O)Br
omega_183227	-101.890106	-106.200829	11.302612	-2.128268	-4.863622	0.000000	CCCOc1ccc(c2c1cccc2)S(=O)(=O)N3CCN(CC3)CCO
omega_71317	-101.887146	-98.696671	8.811907	-5.207696	-6.794691	0.000000	c1ccc(cc1)n2cccc2C=C3C(=O)N(C(=O)N3)Cc4ccccc4F
omega_68473	-101.886528	-102.403831	6.996629	-6.479312	0.000000	0.000000	c1ccc(cc1)S(=O)(=O)N(CC(=O)N2CCCCCC2)c3ccc(c(c3)C(F)(F)F)Cl
omega_48663	-101.882278	-106.930122	14.372634	-9.295816	-0.028976	0.000000	c1ccc(cc1)Nc2nnc(s2)c3cc4c5ccccc5ccc4oc3=O
omega_88261	-101.873657	-104.014313	2.503854	-0.363199	0.000000	0.000000	Cc1ccc(cc1C)OC(=O)c2cc(nc3c2cccc3)c4ccc(cc4)OC
omega_39896	-101.871490	-99.836227	10.866017	-12.901293	0.000000	0.000000	c1ccc(cc1)c2cc(n3c(n2)cc(n3)C(=O)N4CCCc5c4cccc5)C(F)(F)F
omega_88153	-101.867455	-102.812508	3.889645	-2.944592	0.000000	0.000000	CC(C)(c1ccccc1)c2ccc(cc2)OS(=O)(=O)c3cc(ccc3Cl)Cl
omega_886	-101.867134	-103.048424	4.103139	-2.921854	0.000000	0.000000	c1cc(ccc1C2SCCS2)OS(=O)(=O)c3ccc(cc3Cl)Cl
omega_158004	-101.866440	-99.204361	10.510072	-5.562521	-7.609623	0.000000	Cc1ccc2c(c(sc2n1)C(=O)N3c4ccccc4Sc5c3cccc5)N
omega_45677	-101.858192	-104.254173	4.994988	-2.599006	0.000000	0.000000	Cc1cccc(c1)N2C(=O)c3cccc4c3c(ccc4C(=O)c5ccccc5)C2=O
omega_119026	-101.854836	-97.144501	10.988556	-15.698893	0.000000	0.000000	c1cc(sc1c2cc(n3c(n2)cc(n3)C(=O)N4CCCCCC4)C(F)(F)F)Cl
omega_88285	-101.852699	-104.915726	4.882912	-1.819885	0.000000	0.000000	Cc1ccc(cc1)c2c(c(c3ccccc3n2)C(=O)OCC(=O)c4ccc(cc4Cl)Cl)C
omega_185142	-101.850014	-101.389763	9.965487	-10.425737	0.000000	0.000000	Cc1cccc(c1)c2nnc3n2nc(s3)c4cccc5c4cccc5
omega_88312	-101.845787	-104.112541	4.401169	-2.134416	0.000000	0.000000	Cc1c(c2ccccc2nc1c3ccccc3)C(=O)OCC(=O)c4ccc(cc4)Br
omega_36841	-101.841766	-101.405396	6.430708	-6.867076	0.000000	0.000000	CC1(c2c(c(=S)ss2)-c3cc(ccc3N1C(=O)CCc4ccccc4)OC)C
omega_180993	-101.839211	-99.288383	3.324656	-5.875473	0.000000	0.000000	Cc1ccccc1N2CCN(CC2)C(=O)c3ccc(cc3)Cl
omega_96781	-101.823204	-107.886116	8.253098	-2.190176	0.000000	0.000000	COC(=O)c1c2c(sc1NC(=O)c3cc(nc4c3cccc4)c5ccc(c(c5)Cl)Cl)CCC2
omega_50616	-101.819420	-96.395317	14.938372	-5.387180	-14.975298	0.000000	CCCCc1ccc(cc1)N2C(=O)C(=Cc3c[nH]c4c3cccc4)C(=O)NC2=S
omega_94186	-101.810425	-103.262550	8.204505	-6.752380	0.000000	0.000000	CCc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)NCc4ccc(cc4)C
omega_127631	-101.804459	-103.421722	8.688753	-7.063015	-0.008476	0.000000	CN(C)c1ccc(cc1)C=C2C(=O)NN(C2=O)c3ccc(c4c3cccc4)Br
omega_154549	-101.798798	-103.993935	9.649717	-7.454588	0.000000	0.000000	c1ccc(cc1)c2cc(c3ccccc3n2)c4nnc(o4)c5cccc6c5cccc6
omega_7009	-101.797333	-98.945869	9.064395	-11.915855	0.000000	0.000000	COc1ccc(cc1)n2c(=O)c3c4c(sc3nc2SCCc5ccccc5)CCCCC4
omega_173662	-101.794411	-103.481422	11.053481	-9.366467	0.000000	0.000000	c1ccc(cc1)C(=O)CSc2nnc3n2N=CN(C3)c4ccccc4
omega_88363	-101.771172	-107.807625	7.333589	-1.297128	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3cccc(c3n2)C)C(=O)OCC(=O)c4ccc(cc4)OC
omega_96981	-101.753159	-106.219627	9.186123	-4.719654	0.000000	0.000000	COc1ccccc1N2CCN(CC2)C(=O)c3cc(nc4c3cccc4)c5ccccc5Cl
omega_37385	-101.751259	-104.588341	5.290704	-2.453626	0.000000	0.000000	Cc1ccc(c(c1)n2nc3ccccc3n2)OS(=O)(=O)c4ccc5ccccc5c4
omega_157963	-101.747879	-104.761185	6.053126	-2.735559	-0.304259	0.000000	c1ccc(cc1)c2ccc(cc2)C(=O)c3c(c4c(cc(nc4s3)c5ccccc5)C(F)(F)F)N
omega_189085	-101.747223	-101.953606	5.376179	-5.169798	0.000000	0.000000	c1ccc(cc1)COC(=C(F)F)C2C(N(C2=O)c3ccccc3)c4ccc(cc4)Cl
omega_195080	-101.742218	-105.897736	9.153550	-4.998035	0.000000	0.000000	c1cc(ccc1C(=O)N(c2ccc3c(c2)c4c(o3)CCCC4)S(=O)(=O)c5ccc(cc5)F)Cl
omega_33215	-101.738724	-103.076118	5.653583	-4.316183	0.000000	0.000000	CC(=C1C(=O)CC(CC1=O)c2ccccc2)Nc3cccc4c3cccc4
omega_4814	-101.727295	-108.401756	6.678160	-0.003694	0.000000	0.000000	Cc1ccccc1C(=O)Oc2ccc3c(c2)oc(c(c3=O)Oc4ccc5ccccc5c4)C(F)(F)F
omega_71774	-101.727226	-104.711998	13.092450	-6.085543	-4.022134	0.000000	Cc1cccc(c1NC(=O)CSc2nnc(n2c3ccc(cc3)F)Cc4ccccc4)C
omega_15264	-101.726120	-103.160744	4.222184	-2.787562	0.000000	0.000000	Cc1cc(c(n1CCOC)C)C(=O)CSc2nc3c(c(cs3)c4ccc(cc4)Cl)c(=O)n2c5ccccc5
omega_55561	-101.726059	-99.326630	4.558672	-6.958104	0.000000	0.000000	Cc1c2ccccc2oc1C(=O)OCCN3CCCCC3
omega_164253	-101.723267	-105.301880	12.161548	-8.461262	-0.121675	0.000000	Cn1c(nnc1Sc2c3ccccc3c(cc2O)N4CCOCC4)c5ccco5
omega_116394	-101.723068	-103.960487	6.832871	-4.595449	0.000000	0.000000	CCc1ccc(cc1)C=NNC(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
omega_181684	-101.721924	-105.021866	5.292511	-1.992568	0.000000	0.000000	CCCOc1cc(c(cc1S(=O)(=O)N2CCN(CC2)c3ccccc3)C)C
omega_88652	-101.713753	-106.212906	6.795525	-2.296371	0.000000	0.000000	COc1ccc(cc1)c2cc(c3cccc(c3n2)Cl)C(=O)OCC(=O)c4ccccc4
omega_66346	-101.688004	-105.814079	14.041481	-9.915405	0.000000	0.000000	COc1ccc(cc1)c2nnc(o2)c3cc4c5ccccc5ccc4oc3=O
omega_183850	-101.687622	-98.130051	8.389441	-9.984972	-1.962036	0.000000	CCOc1ccccc1C=CC(=O)c2cc(cc(c(=O)c2O)Br)Br
omega_180524	-101.682816	-105.355888	4.031679	-0.358612	0.000000	0.000000	Cc1cc(c(c(c1OC)C)C)S(=O)(=O)N2CCN(CC2)Cc3ccccc3
omega_61292	-101.678757	-99.755783	11.637210	-13.524042	-0.036142	0.000000	Cn1c(nnc1SCC(=O)Nc2ccc(cc2)F)c3ccccc3Br
omega_67254	-101.675659	-105.609734	8.858874	-4.924795	0.000000	0.000000	CN(C)C=Cc1c(c2cc(ccc2o1)OC)C(=O)c3ccc(cc3)OC
omega_180397	-101.674240	-100.595169	3.282269	-4.361342	0.000000	0.000000	Cc1ccc(c(c1)C)N2CCN(CC2)C(=O)c3ccc(cc3)C(C)(C)C
omega_181757	-101.673920	-103.767769	5.457908	-3.364064	0.000000	0.000000	CCCOc1ccc(cc1S(=O)(=O)N2CCN(CC2)c3ccccc3C)C
omega_15116	-101.673073	-106.671150	8.767459	-3.769376	0.000000	0.000000	c1ccc(cc1)n2c(=O)c3c(csc3nc2SCC(=O)c4ccc5c(c4)OCO5)c6ccco6
omega_162020	-101.667641	-107.217186	12.865529	-7.311025	-0.004959	0.000000	c1ccc2c(c1)c(=O)n(cn2)CC(=O)N(Cc3ccco3)c4ccc(cc4)O
omega_92500	-101.660706	-96.755119	3.323413	-8.228997	0.000000	0.000000	Cc1cccc(c1C)N2CCN(CC2)C(=O)c3ccc(c(c3)Cl)Cl
omega_31628	-101.659935	-104.108788	6.790268	-4.341415	0.000000	0.000000	COC(=O)c1c2c(sc1NC(C(F)(F)F)(C(F)(F)F)NC(=O)c3ccccc3)CCCC2
omega_161726	-101.651016	-102.394455	7.738556	-6.995118	0.000000	0.000000	CCN1C(=O)C(=Cc2cc(n(c2C)c3cccc(c3)C)C)SC1=Nc4ccc(cc4)OCC
omega_63516	-101.650894	-106.694107	8.473149	-3.429947	0.000000	0.000000	Cc1ccc(cc1)c2cc(c(c(n2)SCC(=O)c3ccc(cc3)C)C#N)c4ccccc4
omega_60839	-101.650703	-106.856453	19.226355	-9.783404	-4.237199	0.000000	CN1C(=O)C(=Cc2ccccc2OCC(=O)O)SC1=Nc3cccc(c3)C(=O)O
omega_171704	-101.650215	-102.442375	9.071188	-8.279027	0.000000	0.000000	CCc1c(c2ccc(cc2oc1=O)OCC(=O)N3CCc4c3cccc4)C
omega_108037	-101.646461	-108.077812	13.000824	-0.569998	-5.999479	0.000000	Cc1ccc(cc1)n2c(=O)c(c([nH]c2=O)O)C=C3C(=NN(C3=O)c4cc(ccc4Cl)Cl)C
omega_8961	-101.646271	-102.426323	13.144382	-6.656924	-5.707404	0.000000	CCc1c(c(nc(c1C#N)SCC(=O)c2ccc(cc2C)C)N)C#N
omega_59199	-101.645111	-107.346191	6.820710	-1.119625	0.000000	0.000000	c1cc(c(cc1Cl)c2ccc(o2)C=C(C#N)C(=O)N3CCCCC3)Cl
omega_81911	-101.638519	-103.527405	8.606680	-6.717795	0.000000	0.000000	c1ccc2c(c1)cccc2C(=O)c3cn(nc3C(=O)c4nc5ccccc5s4)c6cccc(c6)Cl
omega_160640	-101.632446	-101.310898	10.785719	-11.107269	0.000000	0.000000	c1ccc2c(c1)cccc2C=NNC(=O)c3cc4c5ccccc5ccc4o3
omega_182706	-101.631317	-107.630386	8.648178	-2.649113	0.000000	0.000000	CCCOc1ccc(c2c1cccc2)S(=O)(=O)N3CCN(CC3)C(=O)C
omega_86757	-101.627914	-105.944977	4.430431	-0.113373	0.000000	0.000000	Cc1ccc(cc1)C(=O)COC(=O)c2cc(nc3c2cccc3)c4ccc(cc4)OC
omega_13283	-101.627754	-103.680183	2.180280	-0.127855	0.000000	0.000000	Cc1cc(c(n1c2ccc(cc2)Cl)C)C(=O)CSc3c4c5c(sc4nc(n3)C)CCC5
omega_71110	-101.627518	-105.204422	9.536511	-2.629342	-3.330256	0.000000	Cc1cc(c(c(c1)C)S(=O)(=O)N(Cc2ccccc2)CC(=O)NCc3ccccc3Cl)C
omega_196115	-101.625633	-106.993668	6.588295	-1.220261	0.000000	0.000000	c1ccc(c(c1)N2CCN(CC2)S(=O)(=O)c3ccc4c5c3cccc5C(=O)N4)F
omega_80050	-101.623405	-106.065575	6.651758	-2.209588	0.000000	0.000000	c1ccc2c(c1)n3c(s2)nnc3SCC(=O)N4c5ccccc5Sc6c4cccc6
omega_69059	-101.616737	-101.269989	7.205826	-7.552574	0.000000	0.000000	Cc1ccc(cc1)S(=O)(=O)N(C)CC(=O)N2CCC(CC2)Cc3ccccc3
omega_85476	-101.615875	-101.695724	4.426486	-4.346640	0.000000	0.000000	c1ccc(cc1)c2ccc(cc2)C(=O)COC(=O)c3ccccc3c4ccccc4
omega_196008	-101.612892	-105.383629	7.201365	-2.413921	-1.016701	0.000000	CCN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)NCCc4ccccc4
omega_195959	-101.603638	-102.085075	4.004060	-3.522617	0.000000	0.000000	CN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)Oc4ccc5ccccc5c4
omega_161850	-101.600571	-108.522186	10.019526	-2.366613	-0.731286	0.000000	c1ccc(cc1)CN(CC(=O)Nc2cccc(c2)F)S(=O)(=O)c3ccc(cc3)Cl
omega_88649	-101.599190	-107.843056	7.484233	-1.240362	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3cccc(c3n2)Cl)C(=O)OCC(=O)c4ccc(cc4)OC
omega_85023	-101.598793	-97.295937	6.649894	-10.922760	-0.029987	0.000000	c1ccc2c(c1)C(C(=O)N2)(Cc3ccc(cc3)Br)Cc4ccc(cc4)Br
omega_181363	-101.590736	-105.047157	6.169073	-2.712641	0.000000	0.000000	Cc1ccccc1N2CCN(CC2)S(=O)(=O)c3cc(c(cc3OC)C)Cl
omega_74552	-101.586212	-108.952736	20.202993	-12.836475	0.000000	0.000000	Cn1c(nnn1)Sc2c(cccn2)C(=O)Nc3ccc(cc3)OC(F)(F)F
omega_82091	-101.573486	-109.948227	16.782309	-8.407098	-0.000477	0.000000	c1ccc2c(c1)c3c(n2CC(=O)Nc4ccc5c(c4)OCO5)nc6ccccc6n3
omega_87766	-101.572922	-101.462891	5.764734	-5.874762	0.000000	0.000000	c1ccc2c(c1)cccc2OC(=O)c3cccc(c3)N4C(=O)c5ccccc5C4=O
omega_96412	-101.565407	-105.150650	7.411211	-1.765774	-2.060194	0.000000	COc1ccc(cc1COCC(F)(F)F)c2c3c(nc(c2C#N)N)CCCCCC3
omega_153116	-101.564842	-101.249268	4.939799	-5.255371	0.000000	0.000000	Cc1cccc(c1)CC(=O)Nc2ccc3ccccc3c2
omega_182252	-101.563057	-105.367088	9.136257	-4.407957	-0.924268	0.000000	CCOc1ccc(c2c1cccc2)S(=O)(=O)NCc3ccc(cc3)C
